status,filename,category,subcategory,style,color_scheme,model,title,tags,prompt,file_size_mb
success,stock_0469_nature_snowflakes.jpg,nature,snowflakes,flat vector,cool ocean,recraft-v3,Snowflakes FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; snowflakes; nature; flat; vector; cool; ocean,"Seamless tileable pattern of Delicate snowflake crystal pattern with intricate ice designs, flat vector style, clean lines, modern design, vector illustration, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",5.8
success,stock_0470_nature_snowflakes.jpg,nature,snowflakes,watercolor,pastel,recraft-v3,Snowflakes Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; snowflakes; nature; watercolor; pastel,"Seamless tileable pattern of Delicate snowflake crystal pattern with intricate ice designs, watercolor painting style, soft brushstrokes, artistic texture, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",5.1
success,stock_0471_nature_snowflakes.jpg,nature,snowflakes,watercolor,navy gold,recraft-v3,Snowflakes Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; snowflakes; nature; watercolor; navy; gold,"Seamless tileable pattern of Delicate snowflake crystal pattern with intricate ice designs, watercolor painting style, soft brushstrokes, artistic texture, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",6.4
success,stock_0472_nature_snowflakes.jpg,nature,snowflakes,watercolor,earth tones,recraft-v3,Snowflakes Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; snowflakes; nature; watercolor; earth; tones,"Seamless tileable pattern of Delicate snowflake crystal pattern with intricate ice designs, watercolor painting style, soft brushstrokes, artistic texture, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",6.4
success,stock_0473_nature_snowflakes.jpg,nature,snowflakes,watercolor,monochrome,recraft-v3,Snowflakes Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; snowflakes; nature; watercolor; monochrome,"Seamless tileable pattern of Delicate snowflake crystal pattern with intricate ice designs, watercolor painting style, soft brushstrokes, artistic texture, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",6.2
failed,,nature,snowflakes,watercolor,warm sunset,recraft-v3,Snowflakes Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; snowflakes; nature; watercolor; warm; sunset,"Seamless tileable pattern of Delicate snowflake crystal pattern with intricate ice designs, watercolor painting style, soft brushstrokes, artistic texture, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",
failed,,nature,snowflakes,watercolor,cool ocean,recraft-v3,Snowflakes Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; snowflakes; nature; watercolor; cool; ocean,"Seamless tileable pattern of Delicate snowflake crystal pattern with intricate ice designs, watercolor painting style, soft brushstrokes, artistic texture, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",
failed,,nature,snowflakes,hand-drawn,pastel,recraft-v3,Snowflakes Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; snowflakes; nature; hand-drawn; pastel,"Seamless tileable pattern of Delicate snowflake crystal pattern with intricate ice designs, hand-drawn sketch style, ink line art, organic freehand illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",
failed,,nature,snowflakes,hand-drawn,navy gold,recraft-v3,Snowflakes Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; snowflakes; nature; hand-drawn; navy; gold,"Seamless tileable pattern of Delicate snowflake crystal pattern with intricate ice designs, hand-drawn sketch style, ink line art, organic freehand illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",
failed,,nature,snowflakes,hand-drawn,earth tones,recraft-v3,Snowflakes Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; snowflakes; nature; hand-drawn; earth; tones,"Seamless tileable pattern of Delicate snowflake crystal pattern with intricate ice designs, hand-drawn sketch style, ink line art, organic freehand illustration, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",
failed,,nature,snowflakes,hand-drawn,monochrome,recraft-v3,Snowflakes Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; snowflakes; nature; hand-drawn; monochrome,"Seamless tileable pattern of Delicate snowflake crystal pattern with intricate ice designs, hand-drawn sketch style, ink line art, organic freehand illustration, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",
failed,,nature,snowflakes,hand-drawn,warm sunset,recraft-v3,Snowflakes Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; snowflakes; nature; hand-drawn; warm; sunset,"Seamless tileable pattern of Delicate snowflake crystal pattern with intricate ice designs, hand-drawn sketch style, ink line art, organic freehand illustration, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",
failed,,nature,snowflakes,hand-drawn,cool ocean,recraft-v3,Snowflakes Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; snowflakes; nature; hand-drawn; cool; ocean,"Seamless tileable pattern of Delicate snowflake crystal pattern with intricate ice designs, hand-drawn sketch style, ink line art, organic freehand illustration, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,flat vector,pastel,recraft-v3,FruitsCitrus FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; flat; vector; pastel,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, flat vector style, clean lines, modern design, vector illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,flat vector,navy gold,recraft-v3,FruitsCitrus FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; flat; vector; navy; gold,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, flat vector style, clean lines, modern design, vector illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,flat vector,earth tones,recraft-v3,FruitsCitrus FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; flat; vector; earth; tones,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, flat vector style, clean lines, modern design, vector illustration, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,flat vector,monochrome,recraft-v3,FruitsCitrus FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; flat; vector; monochrome,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, flat vector style, clean lines, modern design, vector illustration, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,flat vector,warm sunset,recraft-v3,FruitsCitrus FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; flat; vector; warm; sunset,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, flat vector style, clean lines, modern design, vector illustration, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,flat vector,cool ocean,recraft-v3,FruitsCitrus FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; flat; vector; cool; ocean,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, flat vector style, clean lines, modern design, vector illustration, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,watercolor,pastel,recraft-v3,FruitsCitrus Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; watercolor; pastel,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, watercolor painting style, soft brushstrokes, artistic texture, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,watercolor,navy gold,recraft-v3,FruitsCitrus Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; watercolor; navy; gold,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, watercolor painting style, soft brushstrokes, artistic texture, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,watercolor,earth tones,recraft-v3,FruitsCitrus Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; watercolor; earth; tones,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, watercolor painting style, soft brushstrokes, artistic texture, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,watercolor,monochrome,recraft-v3,FruitsCitrus Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; watercolor; monochrome,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, watercolor painting style, soft brushstrokes, artistic texture, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,watercolor,warm sunset,recraft-v3,FruitsCitrus Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; watercolor; warm; sunset,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, watercolor painting style, soft brushstrokes, artistic texture, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,watercolor,cool ocean,recraft-v3,FruitsCitrus Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; watercolor; cool; ocean,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, watercolor painting style, soft brushstrokes, artistic texture, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,hand-drawn,pastel,recraft-v3,FruitsCitrus Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; hand-drawn; pastel,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, hand-drawn sketch style, ink line art, organic freehand illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,hand-drawn,navy gold,recraft-v3,FruitsCitrus Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; hand-drawn; navy; gold,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, hand-drawn sketch style, ink line art, organic freehand illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,hand-drawn,earth tones,recraft-v3,FruitsCitrus Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; hand-drawn; earth; tones,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, hand-drawn sketch style, ink line art, organic freehand illustration, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,hand-drawn,monochrome,recraft-v3,FruitsCitrus Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; hand-drawn; monochrome,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, hand-drawn sketch style, ink line art, organic freehand illustration, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,hand-drawn,warm sunset,recraft-v3,FruitsCitrus Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; hand-drawn; warm; sunset,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, hand-drawn sketch style, ink line art, organic freehand illustration, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",
failed,,food,fruits citrus,hand-drawn,cool ocean,recraft-v3,FruitsCitrus Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fruits; citrus; food; hand-drawn; cool; ocean,"Seamless tileable pattern of Fresh citrus fruit pattern with oranges, lemons, and limes slices, hand-drawn sketch style, ink line art, organic freehand illustration, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",
failed,,food,berries,flat vector,pastel,recraft-v3,Berries FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; berries; food; flat; vector; pastel,"Seamless tileable pattern of Mixed berries pattern with strawberries, blueberries, and raspberries, flat vector style, clean lines, modern design, vector illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",
failed,,food,berries,flat vector,navy gold,recraft-v3,Berries FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; berries; food; flat; vector; navy; gold,"Seamless tileable pattern of Mixed berries pattern with strawberries, blueberries, and raspberries, flat vector style, clean lines, modern design, vector illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",
failed,,food,berries,flat vector,earth tones,recraft-v3,Berries FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; berries; food; flat; vector; earth; tones,"Seamless tileable pattern of Mixed berries pattern with strawberries, blueberries, and raspberries, flat vector style, clean lines, modern design, vector illustration, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",
failed,,food,berries,flat vector,monochrome,recraft-v3,Berries FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; berries; food; flat; vector; monochrome,"Seamless tileable pattern of Mixed berries pattern with strawberries, blueberries, and raspberries, flat vector style, clean lines, modern design, vector illustration, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",
failed,,food,berries,flat vector,warm sunset,recraft-v3,Berries FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; berries; food; flat; vector; warm; sunset,"Seamless tileable pattern of Mixed berries pattern with strawberries, blueberries, and raspberries, flat vector style, clean lines, modern design, vector illustration, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",
failed,,food,berries,flat vector,cool ocean,recraft-v3,Berries FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; berries; food; flat; vector; cool; ocean,"Seamless tileable pattern of Mixed berries pattern with strawberries, blueberries, and raspberries, flat vector style, clean lines, modern design, vector illustration, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",
failed,,food,berries,watercolor,pastel,recraft-v3,Berries Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; berries; food; watercolor; pastel,"Seamless tileable pattern of Mixed berries pattern with strawberries, blueberries, and raspberries, watercolor painting style, soft brushstrokes, artistic texture, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",
failed,,food,berries,watercolor,navy gold,recraft-v3,Berries Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; berries; food; watercolor; navy; gold,"Seamless tileable pattern of Mixed berries pattern with strawberries, blueberries, and raspberries, watercolor painting style, soft brushstrokes, artistic texture, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",
failed,,food,berries,watercolor,earth tones,recraft-v3,Berries Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; berries; food; watercolor; earth; tones,"Seamless tileable pattern of Mixed berries pattern with strawberries, blueberries, and raspberries, watercolor painting style, soft brushstrokes, artistic texture, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",
failed,,food,berries,watercolor,monochrome,recraft-v3,Berries Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; berries; food; watercolor; monochrome,"Seamless tileable pattern of Mixed berries pattern with strawberries, blueberries, and raspberries, watercolor painting style, soft brushstrokes, artistic texture, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",
failed,,food,berries,watercolor,warm sunset,recraft-v3,Berries Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; berries; food; watercolor; warm; sunset,"Seamless tileable pattern of Mixed berries pattern with strawberries, blueberries, and raspberries, watercolor painting style, soft brushstrokes, artistic texture, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",
failed,,food,berries,watercolor,cool ocean,recraft-v3,Berries Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; berries; food; watercolor; cool; ocean,"Seamless tileable pattern of Mixed berries pattern with strawberries, blueberries, and raspberries, watercolor painting style, soft brushstrokes, artistic texture, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",
failed,,food,berries,hand-drawn,pastel,recraft-v3,Berries Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; berries; food; hand-drawn; pastel,"Seamless tileable pattern of Mixed berries pattern with strawberries, blueberries, and raspberries, hand-drawn sketch style, ink line art, organic freehand illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",
failed,,food,berries,hand-drawn,navy gold,recraft-v3,Berries Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; berries; food; hand-drawn; navy; gold,"Seamless tileable pattern of Mixed berries pattern with strawberries, blueberries, and raspberries, hand-drawn sketch style, ink line art, organic freehand illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",
