status,filename,category,subcategory,style,color_scheme,model,title,tags,prompt,file_size_mb
success,stock_0193_botanical_eucalyptus.jpg,botanical,eucalyptus,hand-drawn,cool ocean,recraft-v3,Eucalyptus Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; eucalyptus; botanical; hand-drawn; cool; ocean,"Seamless tileable pattern of Eucalyptus branches and leaves pattern with silver-green foliage, hand-drawn sketch style, ink line art, organic freehand illustration, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",5.5
success,stock_0194_botanical_palm_leaves.jpg,botanical,palm leaves,flat vector,pastel,recraft-v3,PalmLeaves FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; flat; vector; pastel,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, flat vector style, clean lines, modern design, vector illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",5.2
success,stock_0195_botanical_palm_leaves.jpg,botanical,palm leaves,flat vector,navy gold,recraft-v3,PalmLeaves FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; flat; vector; navy; gold,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, flat vector style, clean lines, modern design, vector illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",7.1
success,stock_0196_botanical_palm_leaves.jpg,botanical,palm leaves,flat vector,earth tones,recraft-v3,PalmLeaves FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; flat; vector; earth; tones,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, flat vector style, clean lines, modern design, vector illustration, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",7.1
success,stock_0197_botanical_palm_leaves.jpg,botanical,palm leaves,flat vector,monochrome,recraft-v3,PalmLeaves FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; flat; vector; monochrome,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, flat vector style, clean lines, modern design, vector illustration, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",6.2
success,stock_0198_botanical_palm_leaves.jpg,botanical,palm leaves,flat vector,warm sunset,recraft-v3,PalmLeaves FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; flat; vector; warm; sunset,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, flat vector style, clean lines, modern design, vector illustration, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",7.6
success,stock_0199_botanical_palm_leaves.jpg,botanical,palm leaves,flat vector,cool ocean,recraft-v3,PalmLeaves FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; flat; vector; cool; ocean,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, flat vector style, clean lines, modern design, vector illustration, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",8.1
success,stock_0200_botanical_palm_leaves.jpg,botanical,palm leaves,watercolor,pastel,recraft-v3,PalmLeaves Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; watercolor; pastel,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, watercolor painting style, soft brushstrokes, artistic texture, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",5.7
success,stock_0201_botanical_palm_leaves.jpg,botanical,palm leaves,watercolor,navy gold,recraft-v3,PalmLeaves Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; watercolor; navy; gold,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, watercolor painting style, soft brushstrokes, artistic texture, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",7.3
success,stock_0202_botanical_palm_leaves.jpg,botanical,palm leaves,watercolor,earth tones,recraft-v3,PalmLeaves Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; watercolor; earth; tones,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, watercolor painting style, soft brushstrokes, artistic texture, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",6.8
success,stock_0203_botanical_palm_leaves.jpg,botanical,palm leaves,watercolor,monochrome,recraft-v3,PalmLeaves Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; watercolor; monochrome,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, watercolor painting style, soft brushstrokes, artistic texture, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",5.7
success,stock_0204_botanical_palm_leaves.jpg,botanical,palm leaves,watercolor,warm sunset,recraft-v3,PalmLeaves Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; watercolor; warm; sunset,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, watercolor painting style, soft brushstrokes, artistic texture, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",7.1
success,stock_0205_botanical_palm_leaves.jpg,botanical,palm leaves,watercolor,cool ocean,recraft-v3,PalmLeaves Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; watercolor; cool; ocean,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, watercolor painting style, soft brushstrokes, artistic texture, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",6.5
success,stock_0206_botanical_palm_leaves.jpg,botanical,palm leaves,hand-drawn,pastel,recraft-v3,PalmLeaves Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; hand-drawn; pastel,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, hand-drawn sketch style, ink line art, organic freehand illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",6.4
success,stock_0207_botanical_palm_leaves.jpg,botanical,palm leaves,hand-drawn,navy gold,recraft-v3,PalmLeaves Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; hand-drawn; navy; gold,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, hand-drawn sketch style, ink line art, organic freehand illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",8.2
success,stock_0208_botanical_palm_leaves.jpg,botanical,palm leaves,hand-drawn,earth tones,recraft-v3,PalmLeaves Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; hand-drawn; earth; tones,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, hand-drawn sketch style, ink line art, organic freehand illustration, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",8.4
success,stock_0209_botanical_palm_leaves.jpg,botanical,palm leaves,hand-drawn,monochrome,recraft-v3,PalmLeaves Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; hand-drawn; monochrome,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, hand-drawn sketch style, ink line art, organic freehand illustration, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",5.9
success,stock_0210_botanical_palm_leaves.jpg,botanical,palm leaves,hand-drawn,warm sunset,recraft-v3,PalmLeaves Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; hand-drawn; warm; sunset,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, hand-drawn sketch style, ink line art, organic freehand illustration, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",7.8
success,stock_0211_botanical_palm_leaves.jpg,botanical,palm leaves,hand-drawn,cool ocean,recraft-v3,PalmLeaves Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; palm; leaves; botanical; hand-drawn; cool; ocean,"Seamless tileable pattern of Tropical palm leaf pattern with fan-shaped fronds, hand-drawn sketch style, ink line art, organic freehand illustration, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",8.1
success,stock_0212_botanical_fern.jpg,botanical,fern,flat vector,pastel,recraft-v3,Fern FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; flat; vector; pastel,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, flat vector style, clean lines, modern design, vector illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",6.0
success,stock_0213_botanical_fern.jpg,botanical,fern,flat vector,navy gold,recraft-v3,Fern FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; flat; vector; navy; gold,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, flat vector style, clean lines, modern design, vector illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",7.7
success,stock_0214_botanical_fern.jpg,botanical,fern,flat vector,earth tones,recraft-v3,Fern FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; flat; vector; earth; tones,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, flat vector style, clean lines, modern design, vector illustration, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",7.7
success,stock_0215_botanical_fern.jpg,botanical,fern,flat vector,monochrome,recraft-v3,Fern FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; flat; vector; monochrome,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, flat vector style, clean lines, modern design, vector illustration, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",6.2
success,stock_0216_botanical_fern.jpg,botanical,fern,flat vector,warm sunset,recraft-v3,Fern FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; flat; vector; warm; sunset,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, flat vector style, clean lines, modern design, vector illustration, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",7.5
success,stock_0217_botanical_fern.jpg,botanical,fern,flat vector,cool ocean,recraft-v3,Fern FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; flat; vector; cool; ocean,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, flat vector style, clean lines, modern design, vector illustration, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",7.6
success,stock_0218_botanical_fern.jpg,botanical,fern,watercolor,pastel,recraft-v3,Fern Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; watercolor; pastel,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, watercolor painting style, soft brushstrokes, artistic texture, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",5.7
success,stock_0219_botanical_fern.jpg,botanical,fern,watercolor,navy gold,recraft-v3,Fern Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; watercolor; navy; gold,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, watercolor painting style, soft brushstrokes, artistic texture, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",7.2
success,stock_0220_botanical_fern.jpg,botanical,fern,watercolor,earth tones,recraft-v3,Fern Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; watercolor; earth; tones,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, watercolor painting style, soft brushstrokes, artistic texture, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",6.3
success,stock_0221_botanical_fern.jpg,botanical,fern,watercolor,monochrome,recraft-v3,Fern Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; watercolor; monochrome,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, watercolor painting style, soft brushstrokes, artistic texture, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",6.2
success,stock_0222_botanical_fern.jpg,botanical,fern,watercolor,warm sunset,recraft-v3,Fern Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; watercolor; warm; sunset,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, watercolor painting style, soft brushstrokes, artistic texture, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",6.7
success,stock_0223_botanical_fern.jpg,botanical,fern,watercolor,cool ocean,recraft-v3,Fern Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; watercolor; cool; ocean,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, watercolor painting style, soft brushstrokes, artistic texture, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",6.6
success,stock_0224_botanical_fern.jpg,botanical,fern,hand-drawn,pastel,recraft-v3,Fern Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; hand-drawn; pastel,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, hand-drawn sketch style, ink line art, organic freehand illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",6.8
success,stock_0225_botanical_fern.jpg,botanical,fern,hand-drawn,navy gold,recraft-v3,Fern Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; hand-drawn; navy; gold,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, hand-drawn sketch style, ink line art, organic freehand illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",7.4
success,stock_0226_botanical_fern.jpg,botanical,fern,hand-drawn,earth tones,recraft-v3,Fern Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; hand-drawn; earth; tones,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, hand-drawn sketch style, ink line art, organic freehand illustration, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",7.4
success,stock_0227_botanical_fern.jpg,botanical,fern,hand-drawn,monochrome,recraft-v3,Fern Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; hand-drawn; monochrome,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, hand-drawn sketch style, ink line art, organic freehand illustration, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",6.8
success,stock_0228_botanical_fern.jpg,botanical,fern,hand-drawn,warm sunset,recraft-v3,Fern Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; hand-drawn; warm; sunset,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, hand-drawn sketch style, ink line art, organic freehand illustration, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",7.8
success,stock_0229_botanical_fern.jpg,botanical,fern,hand-drawn,cool ocean,recraft-v3,Fern Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; fern; botanical; hand-drawn; cool; ocean,"Seamless tileable pattern of Delicate fern fronds pattern with detailed pinnate leaves, hand-drawn sketch style, ink line art, organic freehand illustration, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",7.5
success,stock_0230_botanical_olive_branch.jpg,botanical,olive branch,flat vector,pastel,recraft-v3,OliveBranch FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; olive; branch; botanical; flat; vector; pastel,"Seamless tileable pattern of Mediterranean olive branch pattern with small leaves and olives, flat vector style, clean lines, modern design, vector illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",4.1
success,stock_0231_botanical_olive_branch.jpg,botanical,olive branch,flat vector,navy gold,recraft-v3,OliveBranch FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; olive; branch; botanical; flat; vector; navy; gold,"Seamless tileable pattern of Mediterranean olive branch pattern with small leaves and olives, flat vector style, clean lines, modern design, vector illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",5.6
success,stock_0232_botanical_olive_branch.jpg,botanical,olive branch,flat vector,earth tones,recraft-v3,OliveBranch FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; olive; branch; botanical; flat; vector; earth; tones,"Seamless tileable pattern of Mediterranean olive branch pattern with small leaves and olives, flat vector style, clean lines, modern design, vector illustration, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",5.3
success,stock_0233_botanical_olive_branch.jpg,botanical,olive branch,flat vector,monochrome,recraft-v3,OliveBranch FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; olive; branch; botanical; flat; vector; monochrome,"Seamless tileable pattern of Mediterranean olive branch pattern with small leaves and olives, flat vector style, clean lines, modern design, vector illustration, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",4.5
success,stock_0234_botanical_olive_branch.jpg,botanical,olive branch,flat vector,warm sunset,recraft-v3,OliveBranch FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; olive; branch; botanical; flat; vector; warm; sunset,"Seamless tileable pattern of Mediterranean olive branch pattern with small leaves and olives, flat vector style, clean lines, modern design, vector illustration, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",5.9
success,stock_0235_botanical_olive_branch.jpg,botanical,olive branch,flat vector,cool ocean,recraft-v3,OliveBranch FlatVector Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; olive; branch; botanical; flat; vector; cool; ocean,"Seamless tileable pattern of Mediterranean olive branch pattern with small leaves and olives, flat vector style, clean lines, modern design, vector illustration, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",6.1
success,stock_0236_botanical_olive_branch.jpg,botanical,olive branch,watercolor,pastel,recraft-v3,OliveBranch Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; olive; branch; botanical; watercolor; pastel,"Seamless tileable pattern of Mediterranean olive branch pattern with small leaves and olives, watercolor painting style, soft brushstrokes, artistic texture, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",5.6
success,stock_0237_botanical_olive_branch.jpg,botanical,olive branch,watercolor,navy gold,recraft-v3,OliveBranch Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; olive; branch; botanical; watercolor; navy; gold,"Seamless tileable pattern of Mediterranean olive branch pattern with small leaves and olives, watercolor painting style, soft brushstrokes, artistic texture, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",6.1
success,stock_0238_botanical_olive_branch.jpg,botanical,olive branch,watercolor,earth tones,recraft-v3,OliveBranch Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; olive; branch; botanical; watercolor; earth; tones,"Seamless tileable pattern of Mediterranean olive branch pattern with small leaves and olives, watercolor painting style, soft brushstrokes, artistic texture, earth tones, terracotta, sage green, brown, beige, white background, high quality, repeating pattern design",5.4
success,stock_0239_botanical_olive_branch.jpg,botanical,olive branch,watercolor,monochrome,recraft-v3,OliveBranch Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; olive; branch; botanical; watercolor; monochrome,"Seamless tileable pattern of Mediterranean olive branch pattern with small leaves and olives, watercolor painting style, soft brushstrokes, artistic texture, monochrome, black, white, gray, charcoal, white background, high quality, repeating pattern design",4.9
success,stock_0240_botanical_olive_branch.jpg,botanical,olive branch,watercolor,warm sunset,recraft-v3,OliveBranch Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; olive; branch; botanical; watercolor; warm; sunset,"Seamless tileable pattern of Mediterranean olive branch pattern with small leaves and olives, watercolor painting style, soft brushstrokes, artistic texture, warm sunset colors, coral, orange, peach, amber, white background, high quality, repeating pattern design",5.6
success,stock_0241_botanical_olive_branch.jpg,botanical,olive branch,watercolor,cool ocean,recraft-v3,OliveBranch Watercolor Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; olive; branch; botanical; watercolor; cool; ocean,"Seamless tileable pattern of Mediterranean olive branch pattern with small leaves and olives, watercolor painting style, soft brushstrokes, artistic texture, cool ocean tones, teal, aqua, navy, seafoam, white background, high quality, repeating pattern design",5.8
success,stock_0242_botanical_olive_branch.jpg,botanical,olive branch,hand-drawn,pastel,recraft-v3,OliveBranch Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; olive; branch; botanical; hand-drawn; pastel,"Seamless tileable pattern of Mediterranean olive branch pattern with small leaves and olives, hand-drawn sketch style, ink line art, organic freehand illustration, pastel pink, mint green, soft yellow, lavender, white background, high quality, repeating pattern design",6.2
success,stock_0243_botanical_olive_branch.jpg,botanical,olive branch,hand-drawn,navy gold,recraft-v3,OliveBranch Hand-Drawn Seamless Pattern,seamless; pattern; tileable; repeating; background; textile; wallpaper; fabric; surface design; digital paper; olive; branch; botanical; hand-drawn; navy; gold,"Seamless tileable pattern of Mediterranean olive branch pattern with small leaves and olives, hand-drawn sketch style, ink line art, organic freehand illustration, navy blue, gold, white, dark blue, white background, high quality, repeating pattern design",6.6
